admin_area_1,admin_area_2,count,facility_id,indicator_common_id,indicator_id,indicator_label,month,period_id,year
Bangladesh,Rangpur Division,33,AN5Q60BAPuN,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rangpur Division,41,AN5Q60BAPuN,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Rangpur Division,5762,AN5Q60BAPuN,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rangpur Division,4704,AN5Q60BAPuN,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rangpur Division,5581,AN5Q60BAPuN,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rangpur Division,625,AN5Q60BAPuN,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rangpur Division,536,AN5Q60BAPuN,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rangpur Division,556,AN5Q60BAPuN,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,488,APLWEGFMPT5,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,435,APLWEGFMPT5,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,477,APLWEGFMPT5,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,24,APLWEGFMPT5,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,21,APLWEGFMPT5,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,24,APLWEGFMPT5,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,472,APLWEGFMPT5,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,465,APLWEGFMPT5,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,428,APLWEGFMPT5,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,669,APilFiPRcUk,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,554,APilFiPRcUk,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,603,APilFiPRcUk,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,596,APilFiPRcUk,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,617,APilFiPRcUk,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,576,APilFiPRcUk,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,2909,AQhghrwSLED,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,2754,AQhghrwSLED,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,2756,AQhghrwSLED,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,1457,AQhghrwSLED,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Dhaka Division,1476,AQhghrwSLED,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Dhaka Division,1896,AQhghrwSLED,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Dhaka Division,297,AQhghrwSLED,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Dhaka Division,393,AQhghrwSLED,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Dhaka Division,449,AQhghrwSLED,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Dhaka Division,173,AQhghrwSLED,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,232,AQhghrwSLED,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,366,AQhghrwSLED,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,769,AQhghrwSLED,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Dhaka Division,1027,AQhghrwSLED,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Dhaka Division,1186,AQhghrwSLED,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Dhaka Division,42796,AQhghrwSLED,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Dhaka Division,38467,AQhghrwSLED,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Dhaka Division,50282,AQhghrwSLED,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Dhaka Division,3024,AQhghrwSLED,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,2891,AQhghrwSLED,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,2650,AQhghrwSLED,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,88,AbYCXU5CgOx,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,62,AbYCXU5CgOx,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,50,AbYCXU5CgOx,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,20,AbYCXU5CgOx,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,14,AbYCXU5CgOx,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,22,AbYCXU5CgOx,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,17,AbYCXU5CgOx,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,6,AbYCXU5CgOx,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,9,AbYCXU5CgOx,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,14,AbYCXU5CgOx,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,12,AbYCXU5CgOx,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,11,AbYCXU5CgOx,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,11,AbYCXU5CgOx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,12,AbYCXU5CgOx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,11,AbYCXU5CgOx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,825,AbYCXU5CgOx,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,1108,AbYCXU5CgOx,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,1276,AbYCXU5CgOx,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,44,AbYCXU5CgOx,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,19,AbYCXU5CgOx,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,50,AbYCXU5CgOx,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,1193,Ac19Xmijk00,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,999,Ac19Xmijk00,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,965,Ac19Xmijk00,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,90,Ac19Xmijk00,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,100,Ac19Xmijk00,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,110,Ac19Xmijk00,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,62,Ac19Xmijk00,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,57,Ac19Xmijk00,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,47,Ac19Xmijk00,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,56,Ac19Xmijk00,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,52,Ac19Xmijk00,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,56,Ac19Xmijk00,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,58,Ac19Xmijk00,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,55,Ac19Xmijk00,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,56,Ac19Xmijk00,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,6900,Ac19Xmijk00,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,7539,Ac19Xmijk00,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,9895,Ac19Xmijk00,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,1191,Ac19Xmijk00,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,1043,Ac19Xmijk00,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,790,Ac19Xmijk00,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,344,AguNDiwPVr5,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,309,AguNDiwPVr5,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,327,AguNDiwPVr5,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,169,AguNDiwPVr5,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,175,AguNDiwPVr5,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,177,AguNDiwPVr5,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,27,AguNDiwPVr5,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Rajshahi Division,27,AguNDiwPVr5,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Rajshahi Division,32,AguNDiwPVr5,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Rajshahi Division,27,AguNDiwPVr5,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Rajshahi Division,40,AguNDiwPVr5,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Rajshahi Division,41,AguNDiwPVr5,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Rajshahi Division,37,AguNDiwPVr5,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,44,AguNDiwPVr5,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,50,AguNDiwPVr5,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,10576,AguNDiwPVr5,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rajshahi Division,8587,AguNDiwPVr5,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rajshahi Division,11019,AguNDiwPVr5,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rajshahi Division,328,AguNDiwPVr5,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,327,AguNDiwPVr5,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,319,AguNDiwPVr5,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,539,Aje2u51RKuj,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,436,Aje2u51RKuj,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,471,Aje2u51RKuj,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,80,Aje2u51RKuj,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,83,Aje2u51RKuj,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,79,Aje2u51RKuj,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,48,Aje2u51RKuj,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,49,Aje2u51RKuj,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,50,Aje2u51RKuj,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,19,Aje2u51RKuj,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,18,Aje2u51RKuj,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,20,Aje2u51RKuj,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,19,Aje2u51RKuj,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,18,Aje2u51RKuj,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,20,Aje2u51RKuj,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,5027,Aje2u51RKuj,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,4024,Aje2u51RKuj,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,5159,Aje2u51RKuj,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,545,Aje2u51RKuj,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,435,Aje2u51RKuj,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,462,Aje2u51RKuj,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,10452,AxXEXi8frA3,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Dhaka Division,9127,AxXEXi8frA3,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Dhaka Division,10948,AxXEXi8frA3,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Khulna Division,297,AyABKLWJMuK,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Khulna Division,207,AyABKLWJMuK,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Khulna Division,277,AyABKLWJMuK,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Khulna Division,113,AyABKLWJMuK,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Khulna Division,100,AyABKLWJMuK,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Khulna Division,158,AyABKLWJMuK,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Khulna Division,42,AyABKLWJMuK,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Khulna Division,44,AyABKLWJMuK,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Khulna Division,49,AyABKLWJMuK,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Khulna Division,14,AyABKLWJMuK,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Khulna Division,27,AyABKLWJMuK,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Khulna Division,25,AyABKLWJMuK,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Khulna Division,15,AyABKLWJMuK,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Khulna Division,29,AyABKLWJMuK,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Khulna Division,27,AyABKLWJMuK,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Khulna Division,5169,AyABKLWJMuK,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Khulna Division,4418,AyABKLWJMuK,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Khulna Division,6589,AyABKLWJMuK,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Khulna Division,297,AyABKLWJMuK,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Khulna Division,207,AyABKLWJMuK,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Khulna Division,277,AyABKLWJMuK,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,432,B0WvJrP8h59,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,457,B0WvJrP8h59,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,562,B0WvJrP8h59,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,114,B0WvJrP8h59,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Dhaka Division,143,B0WvJrP8h59,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Dhaka Division,177,B0WvJrP8h59,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Dhaka Division,38,B0WvJrP8h59,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Dhaka Division,38,B0WvJrP8h59,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Dhaka Division,36,B0WvJrP8h59,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Dhaka Division,5,B0WvJrP8h59,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,6,B0WvJrP8h59,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,7,B0WvJrP8h59,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,6,B0WvJrP8h59,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Dhaka Division,11,B0WvJrP8h59,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Dhaka Division,11,B0WvJrP8h59,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Dhaka Division,9262,B0WvJrP8h59,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Dhaka Division,8989,B0WvJrP8h59,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Dhaka Division,13350,B0WvJrP8h59,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Dhaka Division,555,B0WvJrP8h59,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,497,B0WvJrP8h59,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,509,B0WvJrP8h59,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Mymensingh Division,916,B0ZBDQBaz77,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Mymensingh Division,598,B0ZBDQBaz77,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Mymensingh Division,318,B0ZBDQBaz77,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Mymensingh Division,250,B0ZBDQBaz77,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,250,B0ZBDQBaz77,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,285,B0ZBDQBaz77,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,163,B0ZBDQBaz77,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Mymensingh Division,115,B0ZBDQBaz77,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Mymensingh Division,153,B0ZBDQBaz77,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Mymensingh Division,154,B0ZBDQBaz77,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Mymensingh Division,126,B0ZBDQBaz77,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Mymensingh Division,183,B0ZBDQBaz77,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Mymensingh Division,158,B0ZBDQBaz77,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,126,B0ZBDQBaz77,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,189,B0ZBDQBaz77,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,16077,B0ZBDQBaz77,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Mymensingh Division,15295,B0ZBDQBaz77,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Mymensingh Division,18138,B0ZBDQBaz77,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Mymensingh Division,921,B0ZBDQBaz77,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
